theta,beta,x,y,phase
0.776053,-5.125148,0.004752,-0.129278,touchdown
0.775867,-5.126565,0.004724,-0.129278,touchdown
0.775682,-5.127984,0.004695,-0.129278,touchdown
0.775499,-5.129403,0.004667,-0.129278,touchdown
0.775316,-5.130823,0.004639,-0.129278,touchdown
0.775135,-5.132244,0.004610,-0.129278,touchdown
0.774955,-5.133666,0.004582,-0.129278,touchdown
0.774776,-5.135089,0.004554,-0.129278,touchdown
0.774599,-5.136513,0.004526,-0.129278,touchdown
0.774422,-5.137937,0.004498,-0.129278,touchdown
0.774247,-5.139363,0.004470,-0.129278,touchdown
0.774072,-5.140789,0.004441,-0.129278,touchdown
0.773899,-5.142216,0.004413,-0.129278,touchdown
0.773727,-5.143644,0.004385,-0.129278,touchdown
0.773557,-5.145073,0.004357,-0.129278,touchdown
0.773387,-5.146503,0.004329,-0.129278,touchdown
0.773218,-5.147934,0.004301,-0.129278,touchdown
0.773051,-5.149365,0.004273,-0.129278,touchdown
0.772885,-5.150798,0.004245,-0.129278,touchdown
0.772720,-5.152231,0.004218,-0.129278,touchdown
0.772556,-5.153665,0.004190,-0.129278,touchdown
0.772393,-5.155100,0.004162,-0.129278,touchdown
0.772231,-5.156536,0.004134,-0.129278,touchdown
0.772071,-5.157973,0.004106,-0.129278,touchdown
0.771911,-5.159410,0.004078,-0.129278,touchdown
0.771753,-5.160849,0.004050,-0.129278,touchdown
0.771596,-5.162288,0.004023,-0.129278,touchdown
0.771440,-5.163728,0.003995,-0.129278,touchdown
0.771285,-5.165169,0.003967,-0.129278,touchdown
0.771131,-5.166611,0.003940,-0.129278,touchdown
0.770978,-5.168053,0.003912,-0.129278,touchdown
0.770827,-5.169497,0.003884,-0.129278,touchdown
0.770676,-5.170941,0.003857,-0.129278,touchdown
0.770527,-5.172386,0.003829,-0.129278,touchdown
0.770379,-5.173832,0.003801,-0.129278,touchdown
0.770231,-5.175279,0.003774,-0.129278,touchdown
0.770085,-5.176726,0.003746,-0.129278,touchdown
0.769940,-5.178174,0.003719,-0.129278,touchdown
0.769797,-5.179624,0.003691,-0.129278,touchdown
0.769654,-5.181074,0.003664,-0.129278,touchdown
0.769512,-5.182524,0.003636,-0.129278,touchdown
0.769372,-5.183976,0.003609,-0.129278,touchdown
0.769232,-5.185428,0.003581,-0.129277,touchdown
0.769094,-5.186882,0.003554,-0.129277,touchdown
0.768957,-5.188336,0.003527,-0.129277,touchdown
0.768821,-5.189791,0.003499,-0.129277,touchdown
0.768686,-5.191246,0.003472,-0.129277,touchdown
0.768552,-5.192703,0.003445,-0.129277,touchdown
0.768419,-5.194160,0.003417,-0.129277,touchdown
0.768287,-5.195618,0.003390,-0.129277,touchdown
0.768157,-5.197077,0.003363,-0.129277,touchdown
0.768027,-5.198536,0.003335,-0.129277,touchdown
0.767899,-5.199997,0.003308,-0.129277,touchdown
0.767771,-5.201458,0.003281,-0.129277,touchdown
0.767645,-5.202920,0.003254,-0.129277,touchdown
0.767520,-5.204383,0.003227,-0.129277,touchdown
0.767395,-5.205846,0.003199,-0.129277,touchdown
0.767272,-5.207311,0.003172,-0.129277,touchdown
0.767150,-5.208776,0.003145,-0.129277,touchdown
0.767029,-5.210242,0.003118,-0.129277,touchdown
0.766910,-5.211709,0.003091,-0.129277,touchdown
0.766791,-5.213176,0.003064,-0.129277,touchdown
0.766673,-5.214644,0.003037,-0.129277,touchdown
0.766556,-5.216113,0.003010,-0.129277,touchdown
0.766441,-5.217583,0.002983,-0.129277,touchdown
0.766326,-5.219054,0.002956,-0.129277,touchdown
0.766213,-5.220525,0.002929,-0.129277,touchdown
0.766100,-5.221997,0.002902,-0.129277,touchdown
0.765989,-5.223470,0.002875,-0.129277,touchdown
0.765879,-5.224943,0.002848,-0.129277,touchdown
0.765770,-5.226418,0.002821,-0.129277,touchdown
0.765662,-5.227893,0.002794,-0.129277,touchdown
0.765554,-5.229369,0.002767,-0.129277,touchdown
0.765448,-5.230845,0.002740,-0.129277,touchdown
0.765343,-5.232323,0.002713,-0.129277,touchdown
0.765240,-5.233801,0.002686,-0.129277,touchdown
0.765137,-5.235279,0.002659,-0.129277,touchdown
0.765035,-5.236759,0.002633,-0.129277,touchdown
0.764934,-5.238239,0.002606,-0.129277,touchdown
0.764834,-5.239720,0.002579,-0.129277,touchdown
0.764736,-5.241202,0.002552,-0.129277,touchdown
0.764638,-5.242685,0.002525,-0.129277,touchdown
0.764542,-5.244168,0.002499,-0.129277,touchdown
0.764446,-5.245652,0.002472,-0.129277,touchdown
0.764352,-5.247137,0.002445,-0.129277,touchdown
0.764258,-5.248622,0.002419,-0.129277,touchdown
0.764166,-5.250109,0.002392,-0.129277,touchdown
0.764074,-5.251596,0.002365,-0.129277,touchdown
0.763984,-5.253083,0.002338,-0.129277,touchdown
0.763895,-5.254572,0.002312,-0.129277,touchdown
0.763807,-5.256061,0.002285,-0.129277,touchdown
0.763719,-5.257551,0.002258,-0.129277,touchdown
0.763633,-5.259041,0.002232,-0.129277,touchdown
0.763548,-5.260532,0.002205,-0.129277,touchdown
0.763464,-5.262024,0.002179,-0.129277,touchdown
0.763381,-5.263517,0.002152,-0.129277,touchdown
0.763299,-5.265011,0.002125,-0.129276,touchdown
0.763218,-5.266505,0.002099,-0.129276,touchdown
0.763138,-5.268000,0.002072,-0.129276,touchdown
0.763059,-5.269495,0.002046,-0.129276,touchdown
0.762981,-5.270991,0.002019,-0.129276,touchdown
0.762904,-5.272488,0.001993,-0.129276,touchdown
0.762828,-5.273986,0.001966,-0.129276,touchdown
0.762754,-5.275484,0.001940,-0.129276,touchdown
0.762680,-5.276984,0.001913,-0.129276,touchdown
0.762607,-5.278483,0.001887,-0.129276,touchdown
0.762535,-5.279984,0.001860,-0.129276,touchdown
0.762464,-5.281485,0.001834,-0.129276,touchdown
0.762395,-5.282987,0.001808,-0.129276,touchdown
0.762326,-5.284489,0.001781,-0.129276,touchdown
0.762258,-5.285993,0.001755,-0.129276,touchdown
0.762192,-5.287497,0.001728,-0.129276,touchdown
0.762126,-5.289001,0.001702,-0.129276,touchdown
0.762061,-5.290507,0.001676,-0.129276,touchdown
0.761998,-5.292013,0.001649,-0.129276,touchdown
0.761935,-5.293519,0.001623,-0.129276,touchdown
0.761873,-5.295027,0.001596,-0.129276,touchdown
0.761813,-5.296535,0.001570,-0.129276,touchdown
0.761753,-5.298043,0.001544,-0.129276,touchdown
0.761695,-5.299553,0.001517,-0.129276,touchdown
0.761637,-5.301063,0.001491,-0.129276,touchdown
0.761581,-5.302574,0.001465,-0.129276,touchdown
0.761525,-5.304085,0.001439,-0.129276,touchdown
0.761471,-5.305597,0.001412,-0.129276,touchdown
0.761417,-5.307110,0.001386,-0.129276,touchdown
0.761365,-5.308623,0.001360,-0.129276,touchdown
0.761313,-5.310138,0.001333,-0.129276,touchdown
0.761263,-5.311652,0.001307,-0.129276,touchdown
0.761213,-5.313168,0.001281,-0.129276,touchdown
0.761165,-5.314684,0.001255,-0.129276,touchdown
0.761117,-5.316201,0.001229,-0.129276,touchdown
0.761071,-5.317718,0.001202,-0.129276,touchdown
0.761025,-5.319236,0.001176,-0.129276,touchdown
0.760981,-5.320755,0.001150,-0.129276,touchdown
0.760937,-5.322274,0.001124,-0.129276,touchdown
0.760895,-5.323794,0.001098,-0.129276,touchdown
0.760853,-5.325315,0.001071,-0.129276,touchdown
0.760813,-5.326836,0.001045,-0.129276,touchdown
0.760773,-5.328358,0.001019,-0.129276,touchdown
0.760735,-5.329881,0.000993,-0.129276,touchdown
0.760697,-5.331404,0.000967,-0.129276,touchdown
0.760661,-5.332928,0.000941,-0.129276,touchdown
0.760625,-5.334453,0.000914,-0.129276,touchdown
0.760591,-5.335978,0.000888,-0.129276,touchdown
0.760557,-5.337504,0.000862,-0.129276,touchdown
0.760524,-5.339031,0.000836,-0.129276,touchdown
0.760493,-5.340558,0.000810,-0.129276,touchdown
0.760462,-5.342086,0.000784,-0.129276,touchdown
0.760433,-5.343614,0.000758,-0.129276,touchdown
0.760404,-5.345143,0.000732,-0.129276,touchdown
0.760377,-5.346673,0.000706,-0.129276,touchdown
0.760350,-5.348203,0.000680,-0.129275,touchdown
0.760324,-5.349734,0.000654,-0.129275,touchdown
0.760300,-5.351266,0.000627,-0.129275,touchdown
0.760276,-5.352798,0.000601,-0.129275,touchdown
0.760254,-5.354331,0.000575,-0.129275,touchdown
0.760232,-5.355865,0.000549,-0.129275,touchdown
0.760211,-5.357399,0.000523,-0.129275,touchdown
0.760192,-5.358934,0.000497,-0.129275,touchdown
0.760173,-5.360469,0.000471,-0.129275,touchdown
0.760155,-5.362005,0.000445,-0.129275,touchdown
0.760138,-5.363542,0.000419,-0.129275,touchdown
0.760123,-5.365079,0.000393,-0.129275,touchdown
0.760108,-5.366617,0.000367,-0.129275,touchdown
0.760094,-5.368155,0.000341,-0.129275,touchdown
0.760081,-5.369694,0.000315,-0.129275,touchdown
0.760070,-5.371234,0.000289,-0.129275,touchdown
0.760059,-5.372774,0.000263,-0.129275,touchdown
0.760049,-5.374315,0.000237,-0.129275,touchdown
0.760040,-5.375857,0.000211,-0.129275,touchdown
0.760032,-5.377399,0.000185,-0.129275,touchdown
0.760025,-5.378942,0.000159,-0.129275,touchdown
0.760019,-5.380485,0.000133,-0.129275,touchdown
0.760014,-5.382029,0.000107,-0.129275,touchdown
0.760010,-5.383574,0.000081,-0.129275,touchdown
0.760007,-5.385119,0.000055,-0.129275,touchdown
0.760005,-5.386665,0.000029,-0.129275,touchdown
0.760004,-5.388211,0.000003,-0.129275,touchdown
0.760004,-5.389758,-0.000022,-0.129275,touchdown
0.760005,-5.391306,-0.000048,-0.129275,touchdown
0.760007,-5.392854,-0.000074,-0.129275,touchdown
0.760010,-5.394403,-0.000100,-0.129275,touchdown
0.760014,-5.395952,-0.000126,-0.129275,touchdown
0.760019,-5.397502,-0.000152,-0.129275,touchdown
0.760024,-5.399053,-0.000178,-0.129275,touchdown
0.760031,-5.400604,-0.000204,-0.129275,touchdown
0.760039,-5.402156,-0.000230,-0.129275,touchdown
0.760048,-5.403708,-0.000256,-0.129275,touchdown
0.760057,-5.405261,-0.000282,-0.129275,touchdown
0.760068,-5.406815,-0.000308,-0.129275,touchdown
0.760080,-5.408369,-0.000334,-0.129275,touchdown
0.760092,-5.409923,-0.000360,-0.129275,touchdown
0.760106,-5.411479,-0.000386,-0.129275,touchdown
0.760120,-5.413035,-0.000411,-0.129275,touchdown
0.760136,-5.414591,-0.000437,-0.129275,touchdown
0.760152,-5.416148,-0.000463,-0.129275,touchdown
0.760170,-5.417706,-0.000489,-0.129275,touchdown
0.760188,-5.419264,-0.000515,-0.129275,touchdown
0.760208,-5.420823,-0.000541,-0.129275,touchdown
0.760228,-5.422382,-0.000567,-0.129275,touchdown
0.760250,-5.423942,-0.000593,-0.129275,touchdown
0.760272,-5.425503,-0.000619,-0.129275,touchdown
0.760295,-5.427064,-0.000645,-0.129275,touchdown
0.760320,-5.428625,-0.000671,-0.129275,touchdown
0.760345,-5.430187,-0.000697,-0.129275,touchdown
0.760371,-5.431750,-0.000722,-0.129275,touchdown
0.760398,-5.433314,-0.000748,-0.129275,touchdown
0.760426,-5.434878,-0.000774,-0.129275,touchdown
0.760456,-5.436442,-0.000800,-0.129275,touchdown
0.760486,-5.438007,-0.000826,-0.129274,touchdown
0.760517,-5.439573,-0.000852,-0.129274,touchdown
0.760549,-5.441139,-0.000878,-0.129274,touchdown
0.760582,-5.442706,-0.000904,-0.129274,touchdown
0.760616,-5.444273,-0.000930,-0.129274,touchdown
0.760651,-5.445841,-0.000956,-0.129274,touchdown
0.760687,-5.447410,-0.000982,-0.129274,touchdown
0.760724,-5.448979,-0.001007,-0.129274,touchdown
0.760762,-5.450548,-0.001033,-0.129274,touchdown
0.760800,-5.452118,-0.001059,-0.129274,touchdown
0.760840,-5.453689,-0.001085,-0.129274,touchdown
0.760881,-5.455260,0.048622,-0.129283,touchdown
0.759674,-5.456251,0.048465,-0.129283,touchdown
0.758471,-5.457244,0.048309,-0.129283,touchdown
0.757272,-5.458240,0.048153,-0.129283,touchdown
0.756077,-5.459238,0.047997,-0.129283,touchdown
0.754886,-5.460238,0.047842,-0.129283,touchdown
0.753698,-5.461241,0.047688,-0.129283,touchdown
0.752514,-5.462246,0.047534,-0.129283,touchdown
0.751334,-5.463253,0.047381,-0.129283,touchdown
0.750158,-5.464262,0.047228,-0.129283,touchdown
0.748985,-5.465274,0.047075,-0.129283,touchdown
0.747817,-5.466288,0.046923,-0.129283,touchdown
0.746652,-5.467304,0.046772,-0.129283,touchdown
0.745491,-5.468323,0.046621,-0.129283,touchdown
0.744334,-5.469344,0.046470,-0.129283,touchdown
0.743180,-5.470367,0.046320,-0.129283,touchdown
0.742031,-5.471392,0.046170,-0.129283,touchdown
0.740885,-5.472420,0.046021,-0.129283,touchdown
0.739743,-5.473450,0.045873,-0.129283,touchdown
0.738605,-5.474482,0.045725,-0.129283,touchdown
0.737471,-5.475517,0.045577,-0.129283,touchdown
0.736340,-5.476554,0.045430,-0.129283,touchdown
0.735214,-5.477593,0.045283,-0.129283,touchdown
0.734091,-5.478634,0.045137,-0.129283,touchdown
0.732971,-5.479677,0.044991,-0.129283,touchdown
0.731856,-5.480723,0.044846,-0.129283,touchdown
0.730744,-5.481771,0.044701,-0.129283,touchdown
0.729637,-5.482822,0.044557,-0.129283,touchdown
0.728533,-5.483874,0.044413,-0.129283,touchdown
0.727432,-5.484929,0.044270,-0.129283,touchdown
0.726336,-5.485986,0.044127,-0.129283,touchdown
0.725243,-5.487045,0.043985,-0.129283,touchdown
0.724154,-5.488106,0.043843,-0.129283,touchdown
0.723069,-5.489170,0.043702,-0.129283,touchdown
0.721988,-5.490236,0.043561,-0.129283,touchdown
0.720910,-5.491304,0.043420,-0.129283,touchdown
0.719836,-5.492374,0.043280,-0.129283,touchdown
0.718766,-5.493446,0.043141,-0.129283,touchdown
0.717699,-5.494521,0.043002,-0.129283,touchdown
0.716637,-5.495598,0.042863,-0.129283,touchdown
0.715578,-5.496677,0.042725,-0.129283,touchdown
0.714522,-5.497758,0.042587,-0.129283,touchdown
0.713471,-5.498841,0.042450,-0.129283,touchdown
0.712423,-5.499927,0.042314,-0.129283,touchdown
0.711379,-5.501014,0.042177,-0.129283,touchdown
0.710339,-5.502104,0.042042,-0.129283,touchdown
0.709302,-5.503196,0.041906,-0.129283,touchdown
0.708269,-5.504290,0.041771,-0.129283,touchdown
0.707240,-5.505386,0.041637,-0.129283,touchdown
0.706214,-5.506485,0.041503,-0.129283,touchdown
0.705192,-5.507585,0.041370,-0.129283,touchdown
0.704174,-5.508688,0.041237,-0.129283,touchdown
0.703159,-5.509793,0.041104,-0.129283,touchdown
0.702148,-5.510900,0.040972,-0.129283,touchdown
0.701141,-5.512009,0.040841,-0.129283,touchdown
0.700137,-5.513120,0.040709,-0.129283,touchdown
0.699137,-5.514233,0.040579,-0.129283,touchdown
0.698141,-5.515348,0.040448,-0.129283,touchdown
0.697148,-5.516466,0.040319,-0.129283,touchdown
0.696159,-5.517585,0.040189,-0.129283,touchdown
0.695173,-5.518707,0.040060,-0.129283,touchdown
0.694191,-5.519830,0.039932,-0.129283,touchdown
0.693213,-5.520956,0.039804,-0.129283,touchdown
0.692238,-5.522084,0.039676,-0.129283,touchdown
0.691267,-5.523214,0.039549,-0.129283,touchdown
0.690300,-5.524345,0.039423,-0.129283,touchdown
0.689336,-5.525479,0.039296,-0.129283,touchdown
0.688375,-5.526615,0.039171,-0.129283,touchdown
0.687418,-5.527753,0.039045,-0.129283,touchdown
0.686465,-5.528893,0.038921,-0.129283,touchdown
0.685515,-5.530035,0.038796,-0.129284,touchdown
0.684569,-5.531179,0.038672,-0.129284,touchdown
0.683626,-5.532325,0.038549,-0.129284,touchdown
0.682687,-5.533474,0.038425,-0.129284,touchdown
0.681751,-5.534624,0.038303,-0.129284,touchdown
0.680819,-5.535776,0.038180,-0.129284,touchdown
0.679891,-5.536930,0.038059,-0.129284,touchdown
0.678965,-5.538086,0.037937,-0.129284,touchdown
0.678044,-5.539244,0.037816,-0.129284,touchdown
0.677125,-5.540404,0.037696,-0.129284,touchdown
0.676211,-5.541566,0.037576,-0.129284,touchdown
0.675299,-5.542730,0.037456,-0.129284,touchdown
0.674391,-5.543895,0.037337,-0.129284,touchdown
0.673487,-5.545063,0.037218,-0.129284,touchdown
0.672586,-5.546233,0.037100,-0.129284,touchdown
0.671688,-5.547404,0.036982,-0.129284,touchdown
0.670794,-5.548578,0.036864,-0.129284,touchdown
0.669903,-5.549754,0.036747,-0.129284,touchdown
0.669016,-5.550931,0.036630,-0.129284,touchdown
0.668132,-5.552110,0.036514,-0.129285,touchdown
0.667252,-5.553291,0.036398,-0.129285,touchdown
0.666374,-5.554475,0.036282,-0.129285,touchdown
0.665500,-5.555660,0.036167,-0.129285,touchdown
0.664630,-5.556846,0.036053,-0.129285,touchdown
0.663763,-5.558035,0.035939,-0.129285,touchdown
0.662899,-5.559226,0.035825,-0.129285,touchdown
0.662038,-5.560418,0.035711,-0.129285,touchdown
0.661181,-5.561613,0.035598,-0.129285,touchdown
0.660327,-5.562809,0.035486,-0.129285,touchdown
0.659477,-5.564007,0.035373,-0.129285,touchdown
0.658629,-5.565207,0.035262,-0.129285,touchdown
0.657785,-5.566408,0.035150,-0.129285,touchdown
0.656944,-5.567612,0.035039,-0.129285,touchdown
0.656107,-5.568817,0.034929,-0.129285,touchdown
0.655273,-5.570024,0.034818,-0.129286,touchdown
0.654442,-5.571233,0.034709,-0.129286,touchdown
0.653614,-5.572444,0.034599,-0.129286,touchdown
0.652789,-5.573656,0.034490,-0.129286,touchdown
0.651968,-5.574871,0.034382,-0.129286,touchdown
0.651150,-5.576087,0.034273,-0.129286,touchdown
0.650335,-5.577305,0.034165,-0.129286,touchdown
0.649523,-5.578524,0.034058,-0.129286,touchdown
0.648714,-5.579746,0.033951,-0.129286,touchdown
0.647909,-5.580969,0.033844,-0.129286,touchdown
0.647107,-5.582194,0.033738,-0.129286,touchdown
0.646308,-5.583420,0.033632,-0.129286,touchdown
0.645511,-5.584648,0.033526,-0.129286,touchdown
0.644719,-5.585878,0.033421,-0.129286,touchdown
0.643929,-5.587110,0.033316,-0.129287,touchdown
0.643142,-5.588344,0.033212,-0.129287,touchdown
0.642359,-5.589579,0.033108,-0.129287,touchdown
0.641578,-5.590816,0.033004,-0.129287,touchdown
0.640801,-5.592054,0.032901,-0.129287,touchdown
0.640026,-5.593295,0.032798,-0.129287,touchdown
0.639255,-5.594537,0.032695,-0.129287,touchdown
0.638487,-5.595780,0.032593,-0.129287,touchdown
0.637722,-5.597025,0.032491,-0.129287,touchdown
0.636959,-5.598272,0.032390,-0.129287,touchdown
0.636200,-5.599521,0.032289,-0.129287,touchdown
0.635444,-5.600771,0.032188,-0.129287,touchdown
0.634691,-5.602023,0.032088,-0.129287,touchdown
0.633941,-5.603277,0.031988,-0.129288,touchdown
0.633193,-5.604532,0.031888,-0.129288,touchdown
0.632449,-5.605788,0.031789,-0.129288,touchdown
0.631708,-5.607047,0.031690,-0.129288,touchdown
0.630970,-5.608307,0.031591,-0.129288,touchdown
0.630234,-5.609568,0.031493,-0.129288,touchdown
0.629502,-5.610831,0.031395,-0.129288,touchdown
0.628772,-5.612096,0.031298,-0.129288,touchdown
0.628045,-5.613363,0.031200,-0.129288,touchdown
0.627322,-5.614630,0.031104,-0.129288,touchdown
0.626601,-5.615900,0.031007,-0.129288,touchdown
0.625883,-5.617171,0.030911,-0.129288,touchdown
0.625168,-5.618443,0.030815,-0.129289,touchdown
0.624455,-5.619718,0.030720,-0.129289,touchdown
0.623746,-5.620993,0.030625,-0.129289,touchdown
0.623039,-5.622270,0.030530,-0.129289,touchdown
0.622335,-5.623549,0.030435,-0.129289,touchdown
0.621634,-5.624829,0.030341,-0.129289,touchdown
0.620936,-5.626111,0.030247,-0.129289,touchdown
0.620241,-5.627394,0.030154,-0.129289,touchdown
0.619548,-5.628679,0.030061,-0.129289,touchdown
0.618858,-5.629965,0.029968,-0.129289,touchdown
0.618171,-5.631253,0.029876,-0.129289,touchdown
0.617487,-5.632542,0.029784,-0.129289,touchdown
0.616805,-5.633833,0.029692,-0.129290,touchdown
0.616127,-5.635125,0.029600,-0.129290,touchdown
0.615450,-5.636419,0.029509,-0.129290,touchdown
0.614777,-5.637714,0.029418,-0.129290,touchdown
0.614106,-5.639011,0.029328,-0.129290,touchdown
0.613438,-5.640309,0.029238,-0.129290,touchdown
0.612773,-5.641608,0.029148,-0.129290,touchdown
0.612110,-5.642909,0.029058,-0.129290,touchdown
0.611450,-5.644211,0.028969,-0.129290,touchdown
0.610793,-5.645515,0.028880,-0.129290,touchdown
0.610138,-5.646820,0.028792,-0.129290,touchdown
0.609486,-5.648126,0.028703,-0.129290,touchdown
0.608837,-5.649434,0.028615,-0.129291,touchdown
0.608190,-5.650744,0.028528,-0.129291,touchdown
0.607546,-5.652054,0.028440,-0.129291,touchdown
0.606904,-5.653367,0.028353,-0.129291,touchdown
0.606265,-5.654680,0.028266,-0.129291,touchdown
0.605629,-5.655995,0.028180,-0.129291,touchdown
0.604995,-5.657311,0.028094,-0.129291,touchdown
0.604363,-5.658629,0.028008,-0.129291,touchdown
0.603734,-5.659947,0.027922,-0.129291,touchdown
0.603108,-5.661268,0.027837,-0.129291,touchdown
0.602484,-5.662589,0.027752,-0.129291,touchdown
0.601863,-5.663912,0.027668,-0.129292,touchdown
0.601244,-5.665236,0.027583,-0.129292,touchdown
0.600628,-5.666562,0.027499,-0.129292,touchdown
0.600014,-5.667889,0.027415,-0.129292,touchdown
0.599403,-5.669217,0.027332,-0.129292,touchdown
0.598794,-5.670547,0.027249,-0.129292,touchdown
0.598188,-5.671877,0.027166,-0.129292,touchdown
0.597584,-5.673209,0.027083,-0.129292,touchdown
0.596983,-5.674543,0.027001,-0.129292,touchdown
0.596384,-5.675877,0.026919,-0.129292,touchdown
0.595787,-5.677213,0.026837,-0.129292,touchdown
0.595193,-5.678551,0.026756,-0.129292,touchdown
0.594601,-5.679889,0.026674,-0.129293,touchdown
0.594012,-5.681229,0.026593,-0.129293,touchdown
0.593424,-5.682570,0.026513,-0.129293,touchdown
0.592840,-5.683912,0.026432,-0.129293,touchdown
0.592257,-5.685255,0.026352,-0.129293,touchdown
0.591677,-5.686600,0.026272,-0.129293,touchdown
0.591100,-5.687946,0.026193,-0.129293,touchdown
0.590525,-5.689293,0.026114,-0.129293,touchdown
0.589952,-5.690641,0.026035,-0.129293,touchdown
0.589381,-5.691991,0.025956,-0.129293,touchdown
0.588813,-5.693341,0.025877,-0.129293,touchdown
0.588247,-5.694693,0.025799,-0.129293,touchdown
0.587683,-5.696046,0.025721,-0.129294,touchdown
0.587121,-5.697401,0.025644,-0.129294,touchdown
0.586562,-5.698756,0.025566,-0.129294,touchdown
0.586005,-5.700113,0.025489,-0.129294,touchdown
0.585450,-5.701471,0.025412,-0.129294,touchdown
0.584898,-5.702830,0.025336,-0.129294,touchdown
0.584348,-5.704190,0.025259,-0.129294,touchdown
0.583800,-5.705551,0.025183,-0.129294,touchdown
0.583254,-5.706914,0.025107,-0.129294,touchdown
0.582710,-5.708277,0.025032,-0.129294,touchdown
0.582169,-5.709642,0.024956,-0.129294,touchdown
0.581630,-5.711008,0.024881,-0.129294,touchdown
0.581092,-5.712375,0.024806,-0.129295,touchdown
0.580558,-5.713743,0.024732,-0.129295,touchdown
0.580025,-5.715112,0.024657,-0.129295,touchdown
0.579494,-5.716482,0.024583,-0.129295,touchdown
0.578966,-5.717854,0.024509,-0.129295,touchdown
0.578440,-5.719226,0.024436,-0.129295,touchdown
0.577915,-5.720600,0.024362,-0.129295,touchdown
0.577393,-5.721975,0.024289,-0.129295,touchdown
0.576873,-5.723351,0.024216,-0.129295,touchdown
0.576356,-5.724727,0.024144,-0.129295,touchdown
0.575840,-5.726105,0.024071,-0.129295,touchdown
0.575326,-5.727484,0.023999,-0.129295,touchdown
0.574815,-5.728864,0.023927,-0.129295,touchdown
0.574305,-5.730246,0.023856,-0.129296,touchdown
0.573797,-5.731628,0.023784,-0.129296,touchdown
0.573292,-5.733011,0.023713,-0.129296,touchdown
0.572789,-5.734395,0.023642,-0.129296,touchdown
0.572287,-5.735781,0.023571,-0.129296,touchdown
0.571788,-5.737167,0.023501,-0.129296,touchdown
0.571291,-5.738554,0.023430,-0.129296,touchdown
0.570795,-5.739943,0.023360,-0.129296,touchdown
0.570302,-5.741332,0.023291,-0.129296,touchdown
0.569811,-5.742723,0.023221,-0.129296,touchdown
0.569321,-5.744114,0.023152,-0.129296,touchdown
0.568834,-5.745506,0.023082,-0.129296,touchdown
0.568348,-5.746900,0.023013,-0.129296,touchdown
0.567865,-5.748294,0.022945,-0.129297,touchdown
0.567383,-5.749690,0.022876,-0.129297,touchdown
0.566904,-5.751086,0.022808,-0.129297,touchdown
0.566426,-5.752483,0.022740,-0.129297,touchdown
0.565950,-5.753882,0.022672,-0.129297,touchdown
0.565476,-5.755281,0.022604,-0.129297,touchdown
0.565005,-5.756681,0.022537,-0.129297,touchdown
0.564535,-5.758082,0.022470,-0.129297,touchdown
0.564066,-5.759485,0.022403,-0.129297,touchdown
0.563600,-5.760888,0.022336,-0.129297,touchdown
0.563136,-5.762292,0.022270,-0.129297,touchdown
0.562673,-5.763697,0.022203,-0.129297,touchdown
0.562213,-5.765103,0.022137,-0.129297,touchdown
0.561754,-5.766510,0.022071,-0.129298,touchdown
0.561297,-5.767917,0.022006,-0.129298,touchdown
0.560842,-5.769326,0.021940,-0.129298,touchdown
0.560388,-5.770736,0.021875,-0.129298,touchdown
0.559937,-5.772146,0.021810,-0.129298,touchdown
0.559487,-5.773558,0.021745,-0.129298,touchdown
0.559039,-5.774970,0.021680,-0.129298,touchdown
0.558593,-5.776383,0.021616,-0.129298,touchdown
0.558149,-5.777797,0.021551,-0.129298,touchdown
0.557707,-5.779212,0.021487,-0.129298,touchdown
0.557266,-5.780628,0.021423,-0.129298,touchdown
0.556827,-5.782045,0.021360,-0.129298,touchdown
0.556390,-5.783463,0.021296,-0.129298,touchdown
0.555955,-5.784881,0.021233,-0.129298,touchdown
0.555521,-5.786301,0.021170,-0.129299,touchdown
0.555089,-5.787721,0.021107,-0.129299,touchdown
0.554659,-5.789142,0.021044,-0.129299,touchdown
0.554230,-5.790564,0.020982,-0.129299,touchdown
0.553803,-5.791987,0.020919,-0.129299,touchdown
0.553378,-5.793410,0.020857,-0.129299,touchdown
0.552955,-5.794835,0.020795,-0.129299,touchdown
0.552533,-5.796260,0.020734,-0.129299,touchdown
0.552114,-5.797686,0.020672,-0.129299,touchdown
0.551695,-5.799113,0.020611,-0.129299,touchdown
0.551279,-5.800541,0.020549,-0.129299,touchdown
0.550864,-5.801970,0.020488,-0.129299,touchdown
0.550450,-5.803399,0.020428,-0.129299,touchdown
0.550039,-5.804830,0.020367,-0.129299,touchdown
0.549629,-5.806261,0.020307,-0.129299,touchdown
0.549221,-5.807693,0.020246,-0.129300,touchdown
0.548814,-5.809125,0.020186,-0.129300,touchdown
0.548409,-5.810559,0.020126,-0.129300,touchdown
0.548005,-5.811993,0.020067,-0.129300,touchdown
0.547603,-5.813428,0.020007,-0.129300,touchdown
0.547203,-5.814864,0.019948,-0.129300,touchdown
0.546805,-5.816301,0.019888,-0.129300,touchdown
0.546408,-5.817738,0.019829,-0.129300,touchdown
0.546012,-5.819176,0.019771,-0.129300,touchdown
0.545618,-5.820615,0.019712,-0.129300,touchdown
0.545226,-5.822055,0.019653,-0.129300,touchdown
0.544835,-5.823495,0.019595,-0.129300,touchdown
0.544446,-5.824936,0.019537,-0.129300,touchdown
0.544058,-5.826378,0.019479,-0.129300,touchdown
